Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal_Loan
27,2,101,1,1.9,1,0,0,0,0,0,9
53,28,41,2,0.6,3,0,1,0,0,0,6
51,25,132,1,0.3,1,0,0,0,1,0,3
25,-1,43,3,2.4,2,176,0,0,1,0,15
44,20,131,1,4.9,3,0,0,0,1,0,17
31,5,11,1,0.4,2,76,0,0,0,1,12
57,32,21,1,0.3,3,117,0,0,0,0,7
25,-1,109,4,2.3,3,314,0,0,1,0,15
30,6,141,2,4.33,1,0,0,0,0,0,10
40,14,81,3,0.1,1,0,0,0,1,0,15
63,38,54,3,2.4,1,90,0,0,0,1,5
35,10,164,2,7.8,1,0,0,0,1,0,10
43,19,28,4,0.3,1,87,0,0,0,0,9
27,2,68,3,2.6,3,203,1,0,0,0,8
44,14,44,3,2.0,3,180,1,1,1,1,13
49,23,61,1,1.4,3,0,0,0,1,1,5
61,36,35,3,1.3,2,0,0,0,0,1,5
60,34,54,3,0.3,2,0,0,0,1,1,4
59,34,14,1,0.1,1,0,0,0,1,1,5
28,3,52,4,2.2,1,230,0,0,1,0,15
52,28,101,2,0.3,1,0,0,0,0,0,7
28,2,149,2,7.2,1,0,0,0,1,0,10
34,8,35,4,0.8,1,137,0,1,1,1,13
60,34,21,3,0.3,3,129,0,0,1,0,1
39,15,118,2,1.9,1,0,0,0,0,1,12
30,5,38,4,2.0,2,0,1,0,0,0,8
49,25,24,4,0.2,1,138,0,0,1,0,1
43,18,59,1,3.7,3,0,0,0,1,0,14
63,33,41,4,1.67,3,0,0,0,1,0,1
28,3,85,1,0.8,2,0,0,0,1,1,12
51,27,12,4,1.0,1,0,0,0,1,0,1
33,7,32,1,0.6,3,152,0,0,0,0,8
55,29,79,3,0.8,1,0,0,0,1,0,3
53,28,175,3,3.6,3,0,0,1,1,1,16
34,8,28,3,0.9,1,0,0,0,0,0,9
34,9,41,2,0.1,1,161,0,0,1,1,13
40,14,70,3,2.1,1,185,0,0,0,0,9
49,25,161,3,6.5,2,485,1,1,0,0,16
35,9,53,4,2.2,2,0,0,0,1,0,15
39,15,128,1,3.4,1,0,0,0,0,0,10
55,28,50,3,1.0,2,0,0,0,1,1,4
29,5,80,2,2.0,2,0,0,0,1,1,12
54,30,93,1,2.7,2,0,0,0,1,0,3
25,-1,48,3,0.3,3,0,0,0,0,1,12
52,28,149,2,6.8,1,0,0,0,1,0,3
46,19,49,3,2.5,2,0,0,0,1,1,5
57,33,88,1,2.7,2,0,0,0,1,0,3
52,22,22,4,0.4,3,0,0,0,1,1,4
28,3,55,4,2.2,1,0,0,0,1,1,13
44,18,72,1,0.7,3,155,0,0,0,0,8
24,-1,38,2,1.7,2,0,0,0,1,0,14
40,16,114,1,3.4,1,300,0,0,1,0,11
34,4,83,4,4.0,3,0,0,0,1,0,15
39,14,101,2,0.4,1,0,0,0,1,1,13
50,24,94,1,4.9,1,272,0,0,1,0,11
41,17,40,2,2.5,1,0,0,1,1,1,13
31,7,128,1,6.0,1,0,0,0,0,0,10
29,3,39,4,2.1,3,0,0,0,1,0,15
30,5,51,1,1.0,1,0,0,0,1,0,14
44,20,79,4,2.0,3,0,1,1,1,1,13
33,7,48,4,2.2,2,0,0,0,1,0,15
50,26,85,1,0.0,1,144,0,0,0,0,2
42,18,41,1,1.8,1,94,0,0,1,0,14
48,22,152,1,3.5,3,0,0,0,1,0,16
24,-2,125,2,7.2,1,0,1,0,0,1,10
56,31,11,2,0.2,3,90,0,0,0,0,7
28,4,103,2,2.5,1,0,0,0,1,1,13
56,30,141,2,0.5,1,0,0,0,1,0,3
58,32,38,1,1.4,1,0,0,0,1,1,5
29,5,135,2,0.6,1,0,0,0,0,0,9
63,38,28,2,0.5,2,89,0,0,1,0,0
28,3,70,4,2.2,1,240,0,0,0,1,12
57,31,41,1,0.2,1,0,0,0,1,1,5
34,8,81,3,0.9,2,208,0,0,1,0,15
28,3,170,1,0.1,3,0,0,0,0,0,17
27,2,55,4,1.7,2,0,0,0,1,0,15
37,11,24,4,1.5,3,0,0,0,0,0,8
52,28,81,3,1.8,2,275,0,0,0,0,6
49,23,32,4,1.8,1,83,0,0,0,0,6
65,40,129,1,1.3,1,0,0,0,1,1,3
60,35,108,1,0.9,1,0,1,0,0,0,3
37,12,180,1,8.6,1,0,0,0,1,1,10
63,37,139,2,6.9,1,0,0,0,0,0,3
40,14,33,2,1.4,3,0,0,0,1,1,12
46,20,74,4,2.6,3,0,0,0,1,0,1
63,37,42,2,0.7,3,115,0,0,1,0,0
57,27,73,1,3.0,3,0,0,0,0,0,7
33,8,115,4,2.9,2,0,0,0,1,0,17
41,17,114,2,1.8,2,0,0,0,1,0,14
41,17,92,2,1.9,1,131,0,0,1,0,14
44,19,34,1,0.3,3,78,0,0,1,0,0
33,6,54,2,1.67,2,122,0,0,1,0,14
52,28,64,2,1.0,3,211,0,0,1,0,0
30,6,42,1,0.2,3,100,0,0,0,1,12
45,19,70,3,2.1,1,0,0,0,1,0,15
49,24,51,1,1.3,2,0,0,0,0,0,7
45,19,71,4,2.9,1,218,0,1,1,1,13
32,7,35,3,1.3,1,108,0,0,0,1,12
45,18,40,3,1.0,2,0,0,0,1,0,1
57,32,165,4,2.7,3,0,0,0,1,0,16
61,31,18,1,1.5,3,0,0,0,1,1,5
57,31,32,3,1.4,1,0,1,1,1,1,4
60,35,35,3,0.2,1,169,0,0,1,0,1
40,16,120,2,6.1,1,196,0,0,1,0,11
53,28,31,4,0.1,3,0,0,0,1,0,1
42,16,35,3,1.5,1,0,0,0,0,0,9
62,36,32,2,0.2,3,0,0,0,1,1,5
43,18,85,1,3.7,3,327,1,0,1,0,11
35,10,139,2,7.8,1,0,0,0,0,0,10
50,24,103,1,0.3,1,0,0,0,1,0,3
45,21,152,2,1.4,1,0,0,0,1,0,11
52,27,33,2,2.0,2,0,0,0,1,0,0
35,9,84,4,2.2,2,322,0,0,0,0,8
58,33,61,4,1.7,1,0,0,0,0,0,6
62,38,64,4,2.2,1,123,1,1,1,1,4
50,25,34,1,1.3,2,0,0,0,1,0,0
25,-1,82,4,2.1,3,0,0,0,1,0,15
47,22,122,1,5.1,3,163,1,0,0,0,16
28,4,58,3,1.5,1,131,0,0,0,0,9
34,9,92,1,2.8,1,0,0,0,1,0,11
49,23,78,2,2.4,2,205,0,0,0,1,5
54,29,129,4,4.2,3,0,0,0,0,0,16
50,25,13,2,0.7,3,0,0,0,0,0,7
37,11,81,1,2.8,3,145,0,0,0,0,8
38,8,23,1,0.67,3,0,0,0,0,0,8
52,26,35,3,0.9,3,0,0,0,0,0,6
63,39,79,4,1.7,2,0,0,0,1,1,4
39,14,165,2,3.3,1,0,0,0,1,0,10
63,38,52,2,2.8,1,0,0,0,1,0,3
65,41,185,3,2.0,2,0,0,0,0,0,16
46,20,49,3,2.2,2,0,0,0,0,0,6
54,30,64,1,1.8,3,227,0,0,0,1,5
54,24,61,4,2.0,3,0,1,0,1,0,1
52,26,112,1,2.4,1,0,1,1,1,1,4
63,39,72,3,2.0,3,190,1,0,1,0,1
66,41,18,3,0.5,1,0,0,0,0,0,6
56,29,41,4,2.5,2,0,0,0,0,0,6
23,-1,61,4,2.6,1,239,0,0,1,0,15
65,41,105,1,3.0,2,282,1,1,1,0,16
51,27,23,1,0.2,1,0,0,0,1,0,0
34,10,22,1,0.5,3,85,0,0,0,0,8
49,23,59,3,2.1,1,0,0,0,0,0,6
29,2,33,1,2.0,2,160,0,0,0,0,8
47,23,11,1,0.9,3,103,0,0,0,1,5
46,21,204,2,2.8,1,0,0,0,1,0,10
52,27,61,4,1.8,3,207,0,0,0,0,6
55,31,103,3,1.8,2,364,0,0,0,0,2
61,36,51,3,1.5,1,0,0,0,0,1,5
34,9,164,1,6.0,3,0,0,0,1,0,17
58,34,12,1,0.1,2,0,0,0,0,1,5
40,16,82,1,3.6,2,0,0,0,0,0,8
43,17,164,1,2.4,1,449,0,0,1,0,11
35,8,48,2,1.67,2,0,0,0,1,0,14
24,-1,38,4,0.6,2,0,0,0,1,0,15
48,22,65,2,1.5,2,0,0,0,1,0,0
44,20,71,4,1.9,1,207,0,0,1,0,15
54,30,18,1,0.3,1,0,1,1,1,0,4
59,34,52,2,1.6,3,75,0,0,1,0,0
45,18,48,3,2.5,2,113,0,0,1,1,12
26,2,30,1,1.0,3,111,0,0,0,0,8
40,15,40,2,2.2,3,107,0,0,1,0,14
32,7,112,1,3.8,1,81,0,0,1,0,11
29,4,115,1,1.9,1,0,0,0,0,0,9
51,27,63,2,1.0,3,82,0,0,1,0,0
42,17,85,1,3.7,3,0,0,0,1,0,10
64,38,59,1,2.5,3,220,0,0,0,0,7
44,20,68,1,0.8,3,91,0,0,0,0,7
37,11,84,2,1.8,1,0,0,0,1,1,13
44,19,62,3,0.8,3,0,0,0,0,1,5
35,9,109,3,4.0,1,0,0,0,0,0,17
41,17,141,2,7.6,1,92,0,0,0,0,10
56,32,129,1,7.4,1,0,0,0,0,0,3
62,36,30,3,0.7,2,0,0,0,1,0,1
58,34,148,1,4.7,1,0,0,0,1,0,3
47,20,25,3,0.67,2,0,0,0,1,1,4
35,10,21,3,1.3,1,115,0,0,0,0,9
29,4,72,4,2.2,1,0,0,0,1,0,15
43,17,59,3,0.9,3,87,0,0,1,1,12
62,37,83,3,1.8,2,187,1,0,0,0,6
41,16,10,2,0.3,2,0,0,0,1,0,14
34,9,84,3,0.6,2,0,0,0,1,0,15
50,23,98,3,2.0,2,0,0,0,0,0,6
47,23,32,1,1.0,1,0,1,1,1,1,4
29,5,31,4,0.4,2,161,0,0,1,1,12
59,34,94,3,0.5,1,0,0,0,0,1,5
56,31,21,2,0.2,3,137,0,1,1,1,4
61,35,110,3,4.4,1,0,1,0,1,0,3
58,32,38,1,2.2,3,0,0,0,0,0,7
49,24,39,1,1.4,3,0,0,0,1,0,0
45,21,132,3,1.2,2,0,0,1,1,1,16
50,24,61,4,2.6,1,0,0,0,1,0,1
64,38,92,1,2.0,1,0,0,0,1,0,3
39,15,119,2,6.1,1,0,0,0,0,0,10
58,33,53,4,2.1,1,0,0,0,1,0,1
62,37,18,3,1.3,2,0,0,0,1,0,1
45,20,114,2,4.4,2,0,0,0,0,0,17
58,28,90,1,3.0,3,0,0,0,0,1,5
43,18,140,1,7.0,1,205,0,0,1,0,11
28,3,90,2,3.3,1,0,0,0,1,1,13
26,1,85,1,1.9,1,0,0,0,1,0,14
49,24,80,1,1.2,1,0,0,0,1,0,3
66,42,53,2,1.1,1,0,0,0,1,1,5
33,7,49,4,2.2,2,0,0,0,1,0,15
61,35,152,3,3.3,3,0,0,0,1,0,16
64,37,138,2,2.8,2,0,0,0,1,0,16
36,10,80,4,2.2,2,0,0,0,1,0,15
49,23,82,2,2.4,2,0,0,0,0,0,7
52,27,195,1,8.1,1,0,0,0,0,0,10
61,37,22,1,1.2,3,0,0,0,1,0,0
32,6,81,1,2.5,1,0,0,0,1,0,14
61,37,40,4,2.2,1,0,1,1,1,1,4
45,20,154,2,2.8,1,0,1,0,1,0,11
30,4,49,3,1.1,2,0,0,0,0,1,12
62,37,85,4,3.4,2,0,0,0,1,0,1
57,32,21,3,0.1,2,0,1,1,1,0,4
41,17,14,1,1.0,1,0,0,0,0,0,9
58,34,60,4,1.6,2,0,0,0,0,1,5
29,5,138,2,4.33,1,0,0,0,1,0,10
53,28,98,1,1.3,3,355,0,0,1,0,2
64,39,22,4,0.6,2,0,0,0,0,0,6
49,23,49,1,1.2,2,0,0,0,1,1,5
38,14,102,2,1.9,1,0,0,1,1,1,13
56,30,45,4,0.7,2,0,0,0,0,1,5
56,31,82,4,1.3,3,0,0,0,1,0,1
52,28,81,3,1.8,2,0,1,0,0,0,6
64,39,35,1,1.5,2,0,1,0,0,0,7
53,28,59,2,1.9,2,0,0,0,1,0,0
29,3,52,3,1.1,2,0,0,0,1,0,15
48,24,84,3,0.7,1,166,0,0,1,0,2
32,6,85,1,2.7,2,100,0,0,1,0,14
54,28,65,1,0.2,1,0,0,0,0,1,5
37,13,89,2,1.7,2,314,0,0,0,1,12
47,21,109,4,1.8,1,0,0,0,0,0,17
37,12,81,1,2.8,1,0,0,0,0,0,9
64,39,38,1,1.1,3,108,0,0,0,0,7
43,19,72,2,1.7,1,0,0,0,1,0,14
33,6,78,4,2.0,2,119,1,0,1,0,15
26,2,172,2,6.9,2,0,0,0,1,0,17
42,18,71,3,2.33,1,106,1,0,1,0,15
54,28,165,1,4.1,3,0,0,1,1,1,16
41,16,120,2,3.9,1,0,0,0,1,1,10
55,29,39,1,0.2,1,0,0,0,0,1,5
65,39,23,3,0.7,2,0,0,0,0,1,5
50,26,135,2,4.6,3,91,0,0,1,0,16
55,31,12,2,0.2,1,76,0,0,1,1,4
62,36,92,2,0.7,2,0,0,0,1,0,0
53,28,192,2,6.4,3,0,0,0,0,0,16
32,7,42,4,0.8,1,0,0,0,1,1,13
56,32,158,3,3.7,3,0,0,0,1,0,16
54,30,194,3,6.0,3,587,1,1,1,1,16
44,20,160,2,7.6,1,0,1,0,0,0,10
48,22,98,2,6.3,1,0,0,0,0,0,10
46,22,164,2,7.6,1,0,0,1,1,1,10
45,21,42,2,2.5,1,0,1,0,1,0,14
45,15,202,3,10.0,3,0,0,0,0,0,17
58,34,10,4,0.7,1,0,0,0,0,0,6
29,3,31,4,0.3,2,0,0,0,1,0,15
55,30,58,4,0.9,1,0,0,0,1,1,4
55,29,65,4,2.8,2,0,0,0,1,0,1
41,16,98,1,4.0,3,0,0,0,0,1,12
24,-2,150,2,2.0,1,0,0,0,1,0,11
54,29,44,2,2.3,3,0,0,0,1,0,0
57,32,15,2,0.2,3,0,0,0,0,1,5
30,6,82,2,2.5,1,0,0,0,0,0,9
42,17,61,3,0.5,3,0,0,0,1,0,15
29,2,38,1,2.0,2,0,0,0,0,0,8
29,3,39,4,2.1,3,0,0,0,1,0,15
31,7,173,1,6.0,1,0,0,0,1,0,10
47,23,8,4,0.2,1,0,0,0,1,0,1
36,12,51,3,2.0,1,214,0,0,1,0,15
52,27,62,4,1.8,3,82,0,0,0,0,6
54,28,34,4,0.7,2,0,0,0,1,0,1
55,29,132,3,5.9,2,307,0,0,0,0,16
53,27,44,4,1.5,3,0,0,0,0,0,6
52,27,162,1,8.1,1,0,0,0,1,0,10
64,39,64,3,2.2,1,0,0,0,1,0,3
54,29,111,1,0.1,3,0,0,0,0,1,5
32,6,41,2,2.0,3,0,0,0,0,0,8
63,33,52,4,1.67,3,0,0,0,0,0,6
36,10,65,4,2.2,2,0,0,0,0,0,8
50,25,130,1,1.1,2,0,0,0,1,0,16
33,8,45,2,0.1,1,0,0,0,0,1,12
62,38,35,1,1.9,2,118,0,0,0,0,7
49,23,65,3,0.7,2,263,0,0,1,1,4
41,15,38,2,0.7,1,91,0,0,1,0,14
51,27,42,4,1.1,2,0,0,0,1,1,4
56,30,45,4,1.5,3,0,0,0,0,0,6
51,25,145,1,0.3,1,0,0,0,1,0,3
39,13,33,4,1.5,3,0,0,0,0,0,8
61,35,60,3,1.4,3,0,0,0,0,0,6
35,9,45,1,2.0,1,0,0,0,1,1,13
39,15,72,4,2.4,1,0,1,0,1,0,15
37,11,34,3,0.2,2,0,0,0,0,0,8
48,21,23,3,0.67,2,0,0,0,1,0,1
63,37,45,2,1.0,3,88,0,0,1,1,5
35,9,28,4,1.0,1,75,0,0,1,0,15
55,30,81,4,3.8,2,0,0,0,1,0,1
29,5,72,3,0.7,2,81,0,0,0,0,8
61,31,49,4,1.67,3,0,0,0,1,0,1
36,10,31,4,1.2,2,0,0,0,0,0,8
61,35,63,3,2.2,3,0,0,0,0,0,6
36,12,150,4,5.4,1,0,1,1,1,0,17
58,33,142,2,3.9,1,193,0,0,1,1,2
42,17,74,3,3.0,1,0,0,0,0,1,12
30,4,24,1,0.4,2,81,0,0,1,0,14
45,20,29,4,1.9,3,0,0,0,0,0,6
39,15,79,4,2.4,1,0,0,0,0,0,9
27,3,94,2,0.2,1,310,0,0,0,1,12
57,33,121,1,4.3,1,0,1,0,0,0,3
34,10,54,3,2.0,1,0,0,0,0,0,9
64,39,73,3,2.4,1,0,0,0,1,0,3
47,23,71,1,0.8,3,127,0,0,1,0,0
44,17,29,3,1.0,2,0,0,0,1,1,12
51,27,93,1,2.7,1,0,0,0,1,0,3
40,14,73,1,1.5,3,252,0,0,1,0,14
57,32,19,4,0.9,2,0,0,0,1,0,1
33,8,58,2,0.1,1,0,1,1,1,1,13
46,20,39,1,0.2,1,0,0,0,0,0,7
41,16,23,2,1.4,2,0,1,0,1,0,14
33,7,29,1,0.6,3,127,0,0,0,1,12
27,2,155,1,0.8,1,0,0,0,0,0,9
52,28,90,1,2.6,2,0,1,0,1,0,3
59,33,113,2,2.0,1,77,0,0,1,0,3
62,38,42,1,1.8,3,0,0,0,0,0,7
49,25,30,4,0.2,1,0,0,1,1,1,4
45,19,19,3,0.5,2,0,0,0,1,0,1
63,37,124,3,5.0,2,170,0,0,0,0,16
57,31,30,2,0.7,2,145,0,0,0,0,7
60,30,28,1,1.5,3,124,1,0,1,0,0
50,23,15,2,1.0,2,101,0,0,0,0,7
54,30,70,1,1.6,3,265,0,0,0,0,7
28,2,10,1,0.1,2,0,0,0,1,0,14
60,34,22,3,0.3,3,139,0,0,1,1,5
44,20,70,4,1.9,1,0,0,0,1,0,15
61,35,61,1,1.6,1,0,0,0,0,0,7
40,15,161,2,3.3,1,0,1,0,0,1,10
54,30,29,2,0.8,1,0,0,0,0,1,5
43,19,35,3,0.5,1,0,0,0,1,0,15
54,28,48,4,2.8,2,0,0,0,1,0,1
32,7,44,4,0.8,1,0,0,0,1,0,15
24,0,88,3,0.8,1,134,0,0,0,0,9
30,4,40,4,2.1,3,0,0,0,1,1,12
61,36,21,4,0.4,2,123,0,0,0,0,6
40,14,58,2,2.8,1,0,0,0,1,0,14
35,11,59,4,0.1,2,0,0,0,0,0,8
33,3,74,4,4.0,3,0,0,0,0,0,8
63,37,84,4,1.9,2,0,0,0,1,0,1
57,31,58,1,0.2,1,177,0,0,1,0,2
44,19,154,2,8.8,1,0,0,0,1,0,10
51,25,185,1,1.7,1,0,0,0,0,0,3
51,26,78,1,1.2,1,305,0,0,1,0,2
38,13,55,2,1.1,2,0,0,0,1,0,14
31,5,30,4,0.3,2,0,0,0,1,0,15
54,29,74,3,2.0,2,0,0,0,0,0,6
41,16,118,2,3.3,1,0,0,0,1,0,10
57,33,182,2,3.3,3,372,0,0,0,0,16
24,-2,82,2,1.6,3,0,0,0,1,1,12
55,29,29,4,1.5,3,79,0,0,1,0,1
32,6,120,4,5.4,1,301,0,1,1,1,17
38,12,53,2,2.4,2,0,0,0,1,0,14
58,32,43,3,1.4,1,0,0,0,0,1,5
29,4,59,4,2.2,1,232,0,0,1,1,13
43,17,84,4,2.6,3,289,1,1,1,1,13
50,24,161,3,3.4,1,212,0,0,1,0,16
62,37,21,4,0.4,2,137,0,0,1,1,4
57,32,63,4,0.7,1,0,0,0,1,0,1
30,3,172,3,3.4,2,0,0,0,0,1,17
30,4,51,4,0.2,1,172,0,0,0,1,12
57,33,24,4,0.7,1,0,0,0,1,0,1
57,33,95,2,1.6,1,0,0,0,0,0,3
43,18,59,1,2.4,1,250,0,0,1,0,11
28,2,51,4,1.8,2,0,1,0,0,0,9
46,22,28,1,1.0,1,84,0,0,1,1,5
29,3,154,2,2.0,1,130,0,0,0,0,11
64,40,15,2,0.3,3,115,0,0,1,1,5
66,36,55,4,1.67,3,0,0,0,0,1,5
23,-1,149,1,6.33,1,305,0,0,0,1,11
60,36,79,1,1.8,3,0,0,0,0,1,5
47,21,68,4,2.6,3,0,0,0,0,0,6
35,10,78,1,2.6,2,0,0,0,1,0,14
57,32,34,2,2.0,2,0,1,0,0,0,6
65,41,195,3,0.4,1,0,1,1,0,1,16
53,28,184,1,8.1,1,303,0,0,1,0,11
44,20,85,2,3.2,1,0,0,0,1,0,10
45,20,200,2,8.8,1,0,0,0,1,1,10
41,16,64,3,0.5,3,0,0,0,0,0,8
51,27,88,1,2.6,2,0,1,0,0,1,5
27,1,42,3,2.4,2,0,0,0,0,0,8
31,5,91,3,1.6,1,126,0,0,1,1,13
32,6,38,1,0.3,1,0,1,1,1,0,13
55,30,28,1,1.5,2,0,0,0,0,0,7
55,30,32,4,0.1,3,0,1,0,0,0,6
42,18,31,1,0.3,3,0,0,0,0,1,5
33,9,22,4,0.4,2,103,0,0,1,0,15
65,40,95,3,3.7,2,138,0,0,0,1,16
35,10,74,4,1.3,1,0,0,0,1,0,15
55,30,22,1,1.5,2,91,0,0,0,1,5
28,4,43,3,0.1,2,0,0,0,1,0,15
27,3,43,1,1.0,3,0,0,0,1,0,14
51,27,112,3,1.8,2,0,1,1,1,1,4
50,23,9,2,1.0,2,0,0,0,1,0,0
58,33,81,2,0.0,3,0,0,0,1,0,0
46,20,131,1,5.7,1,256,0,0,0,1,11
62,32,19,1,1.5,3,0,1,0,0,0,7
38,13,62,3,0.7,2,0,1,0,1,0,15
62,37,19,4,0.4,2,124,1,0,0,0,6
56,32,8,2,0.3,1,0,0,0,1,1,4
61,36,193,1,4.7,3,203,0,0,1,0,16
38,13,129,4,4.4,1,140,0,0,0,0,17
55,29,30,4,0.7,2,0,0,0,0,1,5
30,4,80,4,1.8,2,0,0,0,0,0,8
41,15,22,4,1.5,3,0,0,0,0,1,12
57,32,33,1,1.5,2,0,0,0,1,0,0
36,11,64,4,2.1,3,0,0,0,0,0,8
55,29,60,3,2.2,3,84,0,0,1,0,1
30,4,81,1,2.9,3,259,0,0,1,1,12
40,16,45,3,0.6,2,204,0,0,1,0,15
32,6,112,4,1.8,2,0,0,0,1,0,15
59,34,83,2,3.4,3,0,0,0,1,0,16
44,20,180,2,7.6,1,524,0,0,0,1,11
51,26,28,4,0.2,2,0,1,0,1,0,1
37,12,169,2,5.2,3,249,0,0,1,0,17
59,35,14,4,0.7,1,0,0,0,1,0,1
37,11,43,1,2.0,1,0,0,0,1,0,14
56,32,88,2,0.3,1,0,0,0,1,0,3
55,29,78,4,2.6,3,0,0,0,0,1,5
49,24,68,1,0.2,2,163,0,0,0,0,7
46,22,144,2,3.3,1,0,0,0,1,1,10
35,9,30,4,1.0,1,163,0,0,1,0,15
47,21,120,1,0.0,1,135,0,0,0,0,9
39,14,24,2,0.3,2,0,0,0,0,0,8
27,1,78,4,2.3,3,157,1,0,1,0,15
62,36,135,2,5.2,2,0,0,0,1,0,16
57,32,44,2,1.6,3,0,0,0,0,0,7
55,30,73,4,3.8,2,0,0,0,1,0,1
55,31,90,1,2.7,2,0,0,0,1,1,5
41,15,58,3,0.5,3,0,0,0,1,0,15
57,32,75,2,3.7,1,236,0,0,1,0,2
43,19,174,3,1.7,3,231,0,1,1,1,16
40,16,50,2,1.7,1,174,0,0,0,0,9
43,18,85,1,4.0,3,287,0,0,1,0,11
63,38,54,3,2.2,1,0,0,0,1,0,3
63,38,83,2,3.4,1,0,0,0,0,0,16
54,30,24,4,0.2,1,0,1,0,0,0,6
54,30,45,4,1.1,2,205,0,0,1,0,1
52,26,68,1,0.8,3,0,0,0,1,1,5
50,26,48,4,0.1,3,0,0,0,0,1,5
38,13,114,1,1.0,3,0,0,0,1,1,12
36,12,142,3,2.3,2,0,0,1,1,1,17
58,33,52,3,0.5,2,0,0,0,0,1,5
46,22,142,2,3.3,1,0,0,0,0,0,10
50,25,15,1,0.4,3,0,0,0,0,0,7
46,22,118,1,4.7,1,159,0,0,0,1,11
53,27,101,4,4.9,1,0,0,0,1,0,3
62,36,84,2,2.8,1,0,0,0,1,0,3
63,39,32,1,1.9,2,100,0,0,0,0,7
42,16,64,3,0.5,3,247,0,0,0,0,8
34,10,81,4,3.4,1,0,0,0,1,0,15
40,14,28,4,1.5,3,0,0,0,0,1,12
34,9,93,1,0.0,1,0,0,0,1,0,14
41,15,185,1,3.6,2,0,0,0,0,0,17
32,8,42,1,1.8,2,0,0,0,0,0,8
28,3,45,2,1.6,3,0,0,0,1,1,12
33,6,49,2,1.67,2,214,0,0,0,0,8
46,20,69,3,2.1,1,0,0,0,0,0,9
52,27,94,1,2.8,2,333,0,0,1,0,2
60,35,18,1,1.5,2,0,0,0,1,1,5
59,35,8,4,0.7,1,91,1,0,0,0,6
57,32,55,4,2.1,1,108,0,0,1,0,2
46,20,85,2,0.4,3,0,0,0,0,0,7
25,1,62,4,0.0,1,229,0,0,1,0,15
53,23,65,4,2.0,3,0,0,0,1,0,1
38,12,138,2,0.0,1,0,1,0,1,0,14
63,38,103,1,2.5,1,0,0,0,1,0,3
44,19,99,3,3.5,3,357,0,0,0,0,17
50,24,152,1,7.3,1,0,0,0,1,0,10
28,3,25,2,0.9,3,140,0,0,1,0,14
27,3,98,2,2.5,1,361,1,1,1,1,13
52,27,39,2,0.7,2,166,0,0,1,0,0
50,25,40,1,1.3,2,0,0,0,1,1,5
39,13,58,3,2.1,1,169,0,0,1,0,15
50,26,192,2,1.8,3,301,0,1,1,1,16
60,34,62,1,0.8,2,0,0,0,0,0,7
30,5,69,1,0.8,2,0,1,0,1,0,14
31,5,40,4,1.3,3,170,0,0,0,0,8
39,15,61,2,0.6,3,127,0,0,0,0,8
29,3,30,4,0.3,2,157,0,0,0,0,8
54,29,29,1,1.5,2,97,0,0,1,0,0
35,8,41,2,1.0,2,0,0,0,1,1,12
27,3,118,1,3.3,2,0,0,0,1,0,17
45,20,109,1,7.0,1,366,0,0,1,0,11
58,33,122,4,0.2,2,0,0,1,1,0,16
62,37,50,3,1.5,1,169,0,0,1,0,2
28,4,43,3,0.1,2,0,0,0,1,0,15
32,7,108,1,4.6,1,0,1,0,0,0,11
29,4,110,4,2.5,3,0,0,0,0,0,17
41,17,20,1,1.4,3,0,0,0,1,0,14
61,35,112,4,1.7,3,0,0,0,0,1,5
56,32,25,1,0.1,2,136,0,0,1,0,0
37,12,42,3,0.7,2,0,0,0,1,1,12
60,34,29,2,0.3,1,0,0,0,1,0,0
49,23,84,3,2.1,1,134,1,0,1,0,2
43,17,81,4,2.6,3,0,1,0,1,0,15
53,28,55,4,0.9,1,119,0,0,1,1,4
35,11,40,1,2.4,2,0,1,0,1,0,14
56,30,145,4,5.7,2,0,0,1,1,1,16
41,16,175,2,1.1,3,0,0,0,1,0,17
36,6,78,4,1.8,3,163,0,0,0,0,8
56,32,51,4,1.5,1,0,0,0,0,0,6
64,34,50,4,1.67,3,0,0,0,1,0,1
51,27,21,3,0.4,1,0,0,0,1,0,1
49,24,79,1,0.2,2,83,0,0,1,1,5
43,18,84,1,4.0,3,0,0,0,0,0,8
51,26,34,4,0.4,2,0,0,0,0,0,6
55,31,73,4,1.6,2,0,0,0,0,0,6
62,37,90,3,0.5,1,0,0,0,1,0,3
35,10,23,4,0.2,3,0,0,0,1,0,15
53,27,145,2,6.1,3,294,0,1,1,1,16
33,7,54,4,0.2,1,141,1,0,0,0,9
43,17,49,3,2.2,2,103,0,0,1,1,12
58,32,51,1,2.8,2,0,0,0,1,0,0
63,38,8,4,0.6,2,0,0,0,1,0,1
31,6,62,1,1.0,1,0,1,0,1,0,14
36,6,25,1,0.67,3,0,0,0,1,0,14
30,0,63,2,1.75,3,0,0,0,1,0,14
59,34,24,2,0.2,3,86,0,0,1,0,0
28,2,11,1,0.1,2,0,0,0,1,1,12
59,34,23,1,0.1,1,0,0,0,0,1,5
47,22,33,1,1.4,3,0,0,0,1,0,0
47,21,83,1,3.8,1,97,0,0,0,0,17
56,30,39,3,1.4,1,131,0,0,0,1,5
41,17,138,3,6.9,2,0,0,0,1,0,17
25,1,113,3,2.5,1,0,0,0,0,1,12
30,5,125,4,0.5,3,0,0,1,1,0,17
50,24,195,1,1.7,1,0,0,0,0,0,10
